DATASET_CODE	LIMNO_RUN	LOCATION NAME	LOCATION CODE	SEASON	DOY	DATE_TIME	DEPTH (m)	DOC (mg/L)	DOC (mM)	FILE NAME	DEPTH MASL
LIMNO_DOC	FRX0405L3	Lake Fryxell	FRXLT1	12		12/29/2004	17.5	20.55	1.71	LIMNO_DOC_0405.csv	-0.062039
LIMNO_DOC	FRX0405L3	Lake Fryxell	FRXLT1	12		12/29/2004	15	16.98	1.41	LIMNO_DOC_0405.csv	2.437961
LIMNO_DOC	FRX0405L3	Lake Fryxell	FRXLT1	12		12/29/2004	12	12.31	1.02	LIMNO_DOC_0405.csv	5.437961
LIMNO_DOC	FRX0405L3	Lake Fryxell	FRXLT1	12		12/29/2004	11	11.68	0.97	LIMNO_DOC_0405.csv	6.437961
LIMNO_DOC	FRX0405L3	Lake Fryxell	FRXLT1	12		12/29/2004	6	4.5	0.37	LIMNO_DOC_0405.csv	11.437961
LIMNO_DOC	FRX0405L3	Lake Fryxell	FRXLT1	12		12/29/2004	9	6.26	0.52	LIMNO_DOC_0405.csv	8.437961
LIMNO_DOC	FRX0405L3	Lake Fryxell	FRXLT1	12		12/29/2004	8	4.59	0.38	LIMNO_DOC_0405.csv	9.437961
LIMNO_DOC	FRX0405L3	Lake Fryxell	FRXLT1	12		12/29/2004	7	5.65	0.47	LIMNO_DOC_0405.csv	10.437961
LIMNO_DOC	FRX0405L3	Lake Fryxell	FRXLT1	12		12/29/2004	10	8.93	0.74	LIMNO_DOC_0405.csv	7.437961
LIMNO_DOC	HOR0405L3	Lake Hoare	HORLT1	12		12/30/2004	18	1.96	0.16	LIMNO_DOC_0405.csv	56.1495
LIMNO_DOC	HOR0405L3	Lake Hoare	HORLT1	12		12/30/2004	20	2.05	0.17	LIMNO_DOC_0405.csv	54.1495
LIMNO_DOC	HOR0405L3	Lake Hoare	HORLT1	12		12/30/2004	16	1.95	0.16	LIMNO_DOC_0405.csv	58.1495
LIMNO_DOC	HOR0405L3	Lake Hoare	HORLT1	12		12/30/2004	14	1.85	0.15	LIMNO_DOC_0405.csv	60.1495
LIMNO_DOC	HOR0405L3	Lake Hoare	HORLT1	12		12/30/2004	12	1.85	0.15	LIMNO_DOC_0405.csv	62.1495
LIMNO_DOC	HOR0405L3	Lake Hoare	HORLT1	12		12/30/2004	10	1.78	0.15	LIMNO_DOC_0405.csv	64.1495
LIMNO_DOC	HOR0405L3	Lake Hoare	HORLT1	12		12/30/2004	8	1.65	0.14	LIMNO_DOC_0405.csv	66.1495
LIMNO_DOC	HOR0405L3	Lake Hoare	HORLT1	12		12/30/2004	6	1.15	0.1	LIMNO_DOC_0405.csv	68.1495
LIMNO_DOC	HOR0405L3	Lake Hoare	HORLT1	12		12/30/2004	5	0.47	0.04	LIMNO_DOC_0405.csv	69.1495
LIMNO_DOC	HOR0405L3	Lake Hoare	HORLT1	12		12/30/2004	4	0.23	0.02	LIMNO_DOC_0405.csv	70.1495
LIMNO_DOC	EB0405L3	East Lake Bonney	BONE30	12		12/31/2004	10	0.74	0.06	LIMNO_DOC_0405.csv	
LIMNO_DOC	EB0405L3	East Lake Bonney	BONE30	12		12/31/2004	8	0.63	0.05	LIMNO_DOC_0405.csv	
LIMNO_DOC	EB0405L3	East Lake Bonney	BONE30	12		12/31/2004	6	0.56	0.05	LIMNO_DOC_0405.csv	
LIMNO_DOC	EB0405L3	East Lake Bonney	BONE30	12		12/31/2004	5	0.61	0.05	LIMNO_DOC_0405.csv	
LIMNO_DOC	EB0405L3	East Lake Bonney	BONE30	12		12/31/2004	12	2.05	0.17	LIMNO_DOC_0405.csv	
LIMNO_DOC	EB0405L3	East Lake Bonney	BONE30	12		12/31/2004	13	1.44	0.12	LIMNO_DOC_0405.csv	
LIMNO_DOC	EB0405L3	East Lake Bonney	BONE30	12		12/31/2004	22	19.26	1.6	LIMNO_DOC_0405.csv	
LIMNO_DOC	EB0405L3	East Lake Bonney	BONE30	12		12/31/2004	18	5.29	0.44	LIMNO_DOC_0405.csv	
LIMNO_DOC	EB0405L3	East Lake Bonney	BONE30	12		12/31/2004	20	11.21	0.93	LIMNO_DOC_0405.csv	
LIMNO_DOC	EB0405L3	East Lake Bonney	BONE30	12		12/31/2004	37	30.47	2.54	LIMNO_DOC_0405.csv	
LIMNO_DOC	EB0405L3	East Lake Bonney	BONE30	12		12/31/2004	35	27.67	2.3	LIMNO_DOC_0405.csv	
LIMNO_DOC	EB0405L3	East Lake Bonney	BONE30	12		12/31/2004	30	26.12	2.17	LIMNO_DOC_0405.csv	
LIMNO_DOC	EB0405L3	East Lake Bonney	BONE30	12		12/31/2004	25	23.42	1.95	LIMNO_DOC_0405.csv	
LIMNO_DOC	EB0405L3	East Lake Bonney	BONE30	12		12/31/2004	15	1.99	0.17	LIMNO_DOC_0405.csv	
LIMNO_DOC	WB0405L3	West Lake Bonney	BONW20	12		1/1/2005	4.5	0.84	0.07	LIMNO_DOC_0405.csv	
LIMNO_DOC	WB0405L3	West Lake Bonney	BONW20	12		1/1/2005	38	19.57	1.63	LIMNO_DOC_0405.csv	
LIMNO_DOC	WB0405L3	West Lake Bonney	BONW20	12		1/1/2005	6	0.49	0.04	LIMNO_DOC_0405.csv	
LIMNO_DOC	WB0405L3	West Lake Bonney	BONW20	12		1/1/2005	8	0.53	0.04	LIMNO_DOC_0405.csv	
LIMNO_DOC	WB0405L3	West Lake Bonney	BONW20	12		1/1/2005	10	0.62	0.05	LIMNO_DOC_0405.csv	
LIMNO_DOC	WB0405L3	West Lake Bonney	BONW20	12		1/1/2005	12	0.93	0.08	LIMNO_DOC_0405.csv	
LIMNO_DOC	WB0405L3	West Lake Bonney	BONW20	12		1/1/2005	13	1.55	0.13	LIMNO_DOC_0405.csv	
LIMNO_DOC	WB0405L3	West Lake Bonney	BONW20	12		1/1/2005	14	1.79	0.15	LIMNO_DOC_0405.csv	
LIMNO_DOC	WB0405L3	West Lake Bonney	BONW20	12		1/1/2005	15	6.55	0.55	LIMNO_DOC_0405.csv	
LIMNO_DOC	WB0405L3	West Lake Bonney	BONW20	12		1/1/2005	17	7.83	0.65	LIMNO_DOC_0405.csv	
LIMNO_DOC	WB0405L3	West Lake Bonney	BONW20	12		1/1/2005	20	8.88	0.74	LIMNO_DOC_0405.csv	
LIMNO_DOC	WB0405L3	West Lake Bonney	BONW20	12		1/1/2005	22	8.12	0.68	LIMNO_DOC_0405.csv	
LIMNO_DOC	WB0405L3	West Lake Bonney	BONW20	12		1/1/2005	25	9.55	0.8	LIMNO_DOC_0405.csv	
LIMNO_DOC	WB0405L3	West Lake Bonney	BONW20	12		1/1/2005	30	13.94	1.16	LIMNO_DOC_0405.csv	
LIMNO_DOC	WB0405L3	West Lake Bonney	BONW20	12		1/1/2005	35	16.88	1.41	LIMNO_DOC_0405.csv	
LIMNO_DOC	WB0405L3	West Lake Bonney	BONW20	12		1/1/2005	5	0.41	0.03	LIMNO_DOC_0405.csv	
LIMNO_DOC	FRX0506L1	Lake Fryxell	FRXLT1	13		11/11/2005	7	3.9	0.32	LIMNO_DOC_0506.csv	10.341901
LIMNO_DOC	FRX0506L1	Lake Fryxell	FRXLT1	13		11/11/2005	6	3.83	0.32	LIMNO_DOC_0506.csv	11.341901
LIMNO_DOC	FRX0506L1	Lake Fryxell	FRXLT1	13		11/11/2005	17.3	22.12	1.84	LIMNO_DOC_0506.csv	0.041901
LIMNO_DOC	FRX0506L1	Lake Fryxell	FRXLT1	13		11/11/2005	15	17.21	1.43	LIMNO_DOC_0506.csv	2.341901
LIMNO_DOC	FRX0506L1	Lake Fryxell	FRXLT1	13		11/11/2005	8	4.92	0.41	LIMNO_DOC_0506.csv	9.341901
LIMNO_DOC	FRX0506L1	Lake Fryxell	FRXLT1	13		11/11/2005	11	10.26	0.85	LIMNO_DOC_0506.csv	6.341901
LIMNO_DOC	FRX0506L1	Lake Fryxell	FRXLT1	13		11/11/2005	10	7.92	0.66	LIMNO_DOC_0506.csv	7.341901
LIMNO_DOC	FRX0506L1	Lake Fryxell	FRXLT1	13		11/11/2005	9	6.97	0.58	LIMNO_DOC_0506.csv	8.341901
LIMNO_DOC	FRX0506L1	Lake Fryxell	FRXLT1	13		11/11/2005	12	11.04	0.92	LIMNO_DOC_0506.csv	5.341901
LIMNO_DOC	HOR0506L1	Lake Hoare	HORLT1	13		11/15/2005	18	2.38	0.2	LIMNO_DOC_0506.csv	56.0426
LIMNO_DOC	HOR0506L1	Lake Hoare	HORLT1	13		11/15/2005	20	2.26	0.19	LIMNO_DOC_0506.csv	54.0426
LIMNO_DOC	HOR0506L1	Lake Hoare	HORLT1	13		11/15/2005	22	2.41	0.2	LIMNO_DOC_0506.csv	52.0426
LIMNO_DOC	HOR0506L1	Lake Hoare	HORLT1	13		11/15/2005	16	2.29	0.19	LIMNO_DOC_0506.csv	58.0426
LIMNO_DOC	HOR0506L1	Lake Hoare	HORLT1	13		11/15/2005	14	2.16	0.18	LIMNO_DOC_0506.csv	60.0426
LIMNO_DOC	HOR0506L1	Lake Hoare	HORLT1	13		11/15/2005	12	2.17	0.18	LIMNO_DOC_0506.csv	62.0426
LIMNO_DOC	HOR0506L1	Lake Hoare	HORLT1	13		11/15/2005	10	2.14	0.18	LIMNO_DOC_0506.csv	64.0426
LIMNO_DOC	HOR0506L1	Lake Hoare	HORLT1	13		11/15/2005	8	1.78	0.15	LIMNO_DOC_0506.csv	66.0426
LIMNO_DOC	HOR0506L1	Lake Hoare	HORLT1	13		11/15/2005	6	1.38	0.11	LIMNO_DOC_0506.csv	68.0426
LIMNO_DOC	HOR0506L1	Lake Hoare	HORLT1	13		11/15/2005	5	1.02	0.08	LIMNO_DOC_0506.csv	69.0426
LIMNO_DOC	HOR0506L1	Lake Hoare	HORLT1	13		11/15/2005	25	2.25	0.19	LIMNO_DOC_0506.csv	49.0426
LIMNO_DOC	HOR0506L1	Lake Hoare	HORLT1	13		11/15/2005	27.7	2.42	0.2	LIMNO_DOC_0506.csv	46.3426
LIMNO_DOC	HOR0506L1	Lake Hoare	HORLT1	13		11/15/2005	4	1.03	0.09	LIMNO_DOC_0506.csv	70.0426
LIMNO_DOC	EB0506L1	East Lake Bonney	BONE30	13		11/20/2005	8	0.76	0.06	LIMNO_DOC_0506.csv	
LIMNO_DOC	EB0506L1	East Lake Bonney	BONE30	13		11/20/2005	6	0.63	0.05	LIMNO_DOC_0506.csv	
LIMNO_DOC	EB0506L1	East Lake Bonney	BONE30	13		11/20/2005	5	0.69	0.06	LIMNO_DOC_0506.csv	
LIMNO_DOC	EB0506L1	East Lake Bonney	BONE30	13		11/20/2005	10	0.75	0.06	LIMNO_DOC_0506.csv	
LIMNO_DOC	EB0506L1	East Lake Bonney	BONE30	13		11/20/2005	37	37.97	3.16	LIMNO_DOC_0506.csv	
LIMNO_DOC	EB0506L1	East Lake Bonney	BONE30	13		11/20/2005	35	34.98	2.91	LIMNO_DOC_0506.csv	
LIMNO_DOC	EB0506L1	East Lake Bonney	BONE30	13		11/20/2005	30	31.52	2.62	LIMNO_DOC_0506.csv	
LIMNO_DOC	EB0506L1	East Lake Bonney	BONE30	13		11/20/2005	25	27.32	2.27	LIMNO_DOC_0506.csv	
LIMNO_DOC	EB0506L1	East Lake Bonney	BONE30	13		11/20/2005	22	22.98	1.91	LIMNO_DOC_0506.csv	
LIMNO_DOC	EB0506L1	East Lake Bonney	BONE30	13		11/20/2005	20	12.86	1.07	LIMNO_DOC_0506.csv	
LIMNO_DOC	EB0506L1	East Lake Bonney	BONE30	13		11/20/2005	18	5.54	0.46	LIMNO_DOC_0506.csv	
LIMNO_DOC	EB0506L1	East Lake Bonney	BONE30	13		11/20/2005	15	2.78	0.23	LIMNO_DOC_0506.csv	
LIMNO_DOC	EB0506L1	East Lake Bonney	BONE30	13		11/20/2005	13	3.03	0.25	LIMNO_DOC_0506.csv	
LIMNO_DOC	EB0506L1	East Lake Bonney	BONE30	13		11/20/2005	12	0.93	0.08	LIMNO_DOC_0506.csv	
LIMNO_DOC	WB0506L1	West Lake Bonney	BONW20	13		11/22/2005	4.5	1.48	0.12	LIMNO_DOC_0506.csv	
LIMNO_DOC	WB0506L1	West Lake Bonney	BONW20	13		11/22/2005	37	22	1.83	LIMNO_DOC_0506.csv	
LIMNO_DOC	WB0506L1	West Lake Bonney	BONW20	13		11/22/2005	6	1.03	0.09	LIMNO_DOC_0506.csv	
LIMNO_DOC	WB0506L1	West Lake Bonney	BONW20	13		11/22/2005	8	0.97	0.08	LIMNO_DOC_0506.csv	
LIMNO_DOC	WB0506L1	West Lake Bonney	BONW20	13		11/22/2005	10	1.09	0.09	LIMNO_DOC_0506.csv	
LIMNO_DOC	WB0506L1	West Lake Bonney	BONW20	13		11/22/2005	35	20.01	1.67	LIMNO_DOC_0506.csv	
LIMNO_DOC	WB0506L1	West Lake Bonney	BONW20	13		11/22/2005	30	18.21	1.52	LIMNO_DOC_0506.csv	
LIMNO_DOC	WB0506L1	West Lake Bonney	BONW20	13		11/22/2005	25	13.33	1.11	LIMNO_DOC_0506.csv	
LIMNO_DOC	WB0506L1	West Lake Bonney	BONW20	13		11/22/2005	22	11.26	0.94	LIMNO_DOC_0506.csv	
LIMNO_DOC	WB0506L1	West Lake Bonney	BONW20	13		11/22/2005	20	10.36	0.86	LIMNO_DOC_0506.csv	
LIMNO_DOC	WB0506L1	West Lake Bonney	BONW20	13		11/22/2005	17	10.12	0.84	LIMNO_DOC_0506.csv	
LIMNO_DOC	WB0506L1	West Lake Bonney	BONW20	13		11/22/2005	15	9.19	0.77	LIMNO_DOC_0506.csv	
LIMNO_DOC	WB0506L1	West Lake Bonney	BONW20	13		11/22/2005	14	3.82	0.32	LIMNO_DOC_0506.csv	
LIMNO_DOC	WB0506L1	West Lake Bonney	BONW20	13		11/22/2005	13	3.58	0.3	LIMNO_DOC_0506.csv	
LIMNO_DOC	WB0506L1	West Lake Bonney	BONW20	13		11/22/2005	12	1.34	0.11	LIMNO_DOC_0506.csv	
LIMNO_DOC	WB0506L1	West Lake Bonney	BONW20	13		11/22/2005	5	1.15	0.1	LIMNO_DOC_0506.csv	
LIMNO_DOC	VAN0506	Lake Vanda	VANLT1	13		12/5/2005	4.5	0.66	0.05	LIMNO_DOC_0506.csv	
LIMNO_DOC	VAN0506	Lake Vanda	VANLT1	13		12/5/2005	10	0.61	0.05	LIMNO_DOC_0506.csv	
LIMNO_DOC	VAN0506	Lake Vanda	VANLT1	13		12/5/2005	20	0.73	0.06	LIMNO_DOC_0506.csv	
LIMNO_DOC	VAN0506	Lake Vanda	VANLT1	13		12/5/2005	30	0.74	0.06	LIMNO_DOC_0506.csv	
LIMNO_DOC	VAN0506	Lake Vanda	VANLT1	13		12/5/2005	40	0.66	0.05	LIMNO_DOC_0506.csv	
LIMNO_DOC	VAN0506	Lake Vanda	VANLT1	13		12/5/2005	45	0.58	0.05	LIMNO_DOC_0506.csv	
LIMNO_DOC	VAN0506	Lake Vanda	VANLT1	13		12/5/2005	72	21.22	1.77	LIMNO_DOC_0506.csv	
LIMNO_DOC	VAN0506	Lake Vanda	VANLT1	13		12/5/2005	55	0.63	0.05	LIMNO_DOC_0506.csv	
LIMNO_DOC	VAN0506	Lake Vanda	VANLT1	13		12/5/2005	60	0.86	0.07	LIMNO_DOC_0506.csv	
LIMNO_DOC	VAN0506	Lake Vanda	VANLT1	13		12/5/2005	62	1.43	0.12	LIMNO_DOC_0506.csv	
LIMNO_DOC	VAN0506	Lake Vanda	VANLT1	13		12/5/2005	64	2.28	0.19	LIMNO_DOC_0506.csv	
LIMNO_DOC	VAN0506	Lake Vanda	VANLT1	13		12/5/2005	68	11.26	0.94	LIMNO_DOC_0506.csv	
LIMNO_DOC	VAN0506	Lake Vanda	VANLT1	13		12/5/2005	70	12.53	1.04	LIMNO_DOC_0506.csv	
LIMNO_DOC	VAN0506	Lake Vanda	VANLT1	13		12/5/2005	50	0.62	0.05	LIMNO_DOC_0506.csv	
LIMNO_DOC	FRX0506L2	Lake Fryxell	FRXLT1	13		12/6/2005	6	2.7	0.22	LIMNO_DOC_0506.csv	11.318209
LIMNO_DOC	FRX0506L2	Lake Fryxell	FRXLT1	13		12/6/2005	7	5	0.42	LIMNO_DOC_0506.csv	10.318209
LIMNO_DOC	FRX0506L2	Lake Fryxell	FRXLT1	13		12/6/2005	8	5.34	0.44	LIMNO_DOC_0506.csv	9.318209
LIMNO_DOC	FRX0506L2	Lake Fryxell	FRXLT1	13		12/6/2005	9	6.25	0.52	LIMNO_DOC_0506.csv	8.318209
LIMNO_DOC	FRX0506L2	Lake Fryxell	FRXLT1	13		12/6/2005	10	8.39	0.7	LIMNO_DOC_0506.csv	7.318209
LIMNO_DOC	FRX0506L2	Lake Fryxell	FRXLT1	13		12/6/2005	11	11.33	0.94	LIMNO_DOC_0506.csv	6.318209
LIMNO_DOC	FRX0506L2	Lake Fryxell	FRXLT1	13		12/6/2005	12	12.71	1.06	LIMNO_DOC_0506.csv	5.318209
LIMNO_DOC	FRX0506L2	Lake Fryxell	FRXLT1	13		12/6/2005	15	16.63	1.38	LIMNO_DOC_0506.csv	2.318209
LIMNO_DOC	FRX0506L2	Lake Fryxell	FRXLT1	13		12/6/2005	18	20.74	1.73	LIMNO_DOC_0506.csv	-0.681791
LIMNO_DOC	HOR0506L2	Lake Hoare	HORLT1	13		12/10/2005	4	0.77	0.06	LIMNO_DOC_0506.csv	70.0807
LIMNO_DOC	HOR0506L2	Lake Hoare	HORLT1	13		12/10/2005	5	0.91	0.08	LIMNO_DOC_0506.csv	69.0807
LIMNO_DOC	HOR0506L2	Lake Hoare	HORLT1	13		12/10/2005	6	1.28	0.11	LIMNO_DOC_0506.csv	68.0807
LIMNO_DOC	HOR0506L2	Lake Hoare	HORLT1	13		12/10/2005	8	1.76	0.15	LIMNO_DOC_0506.csv	66.0807
LIMNO_DOC	HOR0506L2	Lake Hoare	HORLT1	13		12/10/2005	10	1.96	0.16	LIMNO_DOC_0506.csv	64.0807
LIMNO_DOC	HOR0506L2	Lake Hoare	HORLT1	13		12/10/2005	12	2.07	0.17	LIMNO_DOC_0506.csv	62.0807
LIMNO_DOC	HOR0506L2	Lake Hoare	HORLT1	13		12/10/2005	27.7	2.21	0.18	LIMNO_DOC_0506.csv	46.3807
LIMNO_DOC	HOR0506L2	Lake Hoare	HORLT1	13		12/10/2005	16	2.21	0.18	LIMNO_DOC_0506.csv	58.0807
LIMNO_DOC	HOR0506L2	Lake Hoare	HORLT1	13		12/10/2005	18	2.19	0.18	LIMNO_DOC_0506.csv	56.0807
LIMNO_DOC	HOR0506L2	Lake Hoare	HORLT1	13		12/10/2005	20	2.25	0.19	LIMNO_DOC_0506.csv	54.0807
LIMNO_DOC	HOR0506L2	Lake Hoare	HORLT1	13		12/10/2005	22	2.2	0.18	LIMNO_DOC_0506.csv	52.0807
LIMNO_DOC	HOR0506L2	Lake Hoare	HORLT1	13		12/10/2005	25	2.22	0.18	LIMNO_DOC_0506.csv	49.0807
LIMNO_DOC	HOR0506L2	Lake Hoare	HORLT1	13		12/10/2005	14	2.15	0.18	LIMNO_DOC_0506.csv	60.0807
LIMNO_DOC	EB0506L2	East Lake Bonney	BONE30	13		12/14/2005	5	0.28	0.02	LIMNO_DOC_0506.csv	
LIMNO_DOC	EB0506L2	East Lake Bonney	BONE30	13		12/14/2005	6	0.52	0.04	LIMNO_DOC_0506.csv	
LIMNO_DOC	EB0506L2	East Lake Bonney	BONE30	13		12/14/2005	8	0.43	0.04	LIMNO_DOC_0506.csv	
LIMNO_DOC	EB0506L2	East Lake Bonney	BONE30	13		12/14/2005	10	0.4	0.03	LIMNO_DOC_0506.csv	
LIMNO_DOC	EB0506L2	East Lake Bonney	BONE30	13		12/14/2005	12	0.64	0.05	LIMNO_DOC_0506.csv	
LIMNO_DOC	EB0506L2	East Lake Bonney	BONE30	13		12/14/2005	13			LIMNO_DOC_0506.csv	
LIMNO_DOC	EB0506L2	East Lake Bonney	BONE30	13		12/14/2005	37	31.04	2.58	LIMNO_DOC_0506.csv	
LIMNO_DOC	EB0506L2	East Lake Bonney	BONE30	13		12/14/2005	18	2.2	0.18	LIMNO_DOC_0506.csv	
LIMNO_DOC	EB0506L2	East Lake Bonney	BONE30	13		12/14/2005	20	9.77	0.81	LIMNO_DOC_0506.csv	
LIMNO_DOC	EB0506L2	East Lake Bonney	BONE30	13		12/14/2005	22	26.6	2.21	LIMNO_DOC_0506.csv	
LIMNO_DOC	EB0506L2	East Lake Bonney	BONE30	13		12/14/2005	25	17.01	1.42	LIMNO_DOC_0506.csv	
LIMNO_DOC	EB0506L2	East Lake Bonney	BONE30	13		12/14/2005	30	27.14	2.26	LIMNO_DOC_0506.csv	
LIMNO_DOC	EB0506L2	East Lake Bonney	BONE30	13		12/14/2005	35	27.57	2.3	LIMNO_DOC_0506.csv	
LIMNO_DOC	EB0506L2	East Lake Bonney	BONE30	13		12/14/2005	15	-0.41	-0.03	LIMNO_DOC_0506.csv	
LIMNO_DOC	WB0506L2	West Lake Bonney	BONW20	13		12/17/2005	37	21.87	1.82	LIMNO_DOC_0506.csv	
LIMNO_DOC	WB0506L2	West Lake Bonney	BONW20	13		12/17/2005	12	0.93	0.08	LIMNO_DOC_0506.csv	
LIMNO_DOC	WB0506L2	West Lake Bonney	BONW20	13		12/17/2005	14	3.04	0.25	LIMNO_DOC_0506.csv	
LIMNO_DOC	WB0506L2	West Lake Bonney	BONW20	13		12/17/2005	15	7.42	0.62	LIMNO_DOC_0506.csv	
LIMNO_DOC	WB0506L2	West Lake Bonney	BONW20	13		12/17/2005	17	8.26	0.69	LIMNO_DOC_0506.csv	
LIMNO_DOC	WB0506L2	West Lake Bonney	BONW20	13		12/17/2005	20	9.22	0.77	LIMNO_DOC_0506.csv	
LIMNO_DOC	WB0506L2	West Lake Bonney	BONW20	13		12/17/2005	22	9.16	0.76	LIMNO_DOC_0506.csv	
LIMNO_DOC	WB0506L2	West Lake Bonney	BONW20	13		12/17/2005	25	10.83	0.9	LIMNO_DOC_0506.csv	
LIMNO_DOC	WB0506L2	West Lake Bonney	BONW20	13		12/17/2005	30	14.88	1.24	LIMNO_DOC_0506.csv	
LIMNO_DOC	WB0506L2	West Lake Bonney	BONW20	13		12/17/2005	35	17.95	1.49	LIMNO_DOC_0506.csv	
LIMNO_DOC	WB0506L2	West Lake Bonney	BONW20	13		12/17/2005	4.5	1	0.08	LIMNO_DOC_0506.csv	
LIMNO_DOC	WB0506L2	West Lake Bonney	BONW20	13		12/17/2005	5	0.54	0.04	LIMNO_DOC_0506.csv	
LIMNO_DOC	WB0506L2	West Lake Bonney	BONW20	13		12/17/2005	6	0.54	0.04	LIMNO_DOC_0506.csv	
LIMNO_DOC	WB0506L2	West Lake Bonney	BONW20	13		12/17/2005	8	0.67	0.06	LIMNO_DOC_0506.csv	
LIMNO_DOC	WB0506L2	West Lake Bonney	BONW20	13		12/17/2005	10	0.68	0.06	LIMNO_DOC_0506.csv	
LIMNO_DOC	WB0506L2	West Lake Bonney	BONW20	13		12/17/2005	13	1.07	0.09	LIMNO_DOC_0506.csv	
LIMNO_DOC	FRX0506L3	Lake Fryxell	FRXLT1	13		12/26/2005	6	3.65	0.3	LIMNO_DOC_0506.csv	11.408197
LIMNO_DOC	FRX0506L3	Lake Fryxell	FRXLT1	13		12/26/2005	7	4.33	0.36	LIMNO_DOC_0506.csv	10.408197
LIMNO_DOC	FRX0506L3	Lake Fryxell	FRXLT1	13		12/26/2005	8	4.87	0.41	LIMNO_DOC_0506.csv	9.408197
LIMNO_DOC	FRX0506L3	Lake Fryxell	FRXLT1	13		12/26/2005	9	8.52	0.71	LIMNO_DOC_0506.csv	8.408197
LIMNO_DOC	FRX0506L3	Lake Fryxell	FRXLT1	13		12/26/2005	17.3	19.7	1.64	LIMNO_DOC_0506.csv	0.108197
LIMNO_DOC	FRX0506L3	Lake Fryxell	FRXLT1	13		12/26/2005	11	9.08	0.76	LIMNO_DOC_0506.csv	6.408197
LIMNO_DOC	FRX0506L3	Lake Fryxell	FRXLT1	13		12/26/2005	12	13.56	1.13	LIMNO_DOC_0506.csv	5.408197
LIMNO_DOC	FRX0506L3	Lake Fryxell	FRXLT1	13		12/26/2005	15	18.24	1.52	LIMNO_DOC_0506.csv	2.408197
LIMNO_DOC	FRX0506L3	Lake Fryxell	FRXLT1	13		12/26/2005	10	10.48	0.87	LIMNO_DOC_0506.csv	7.408197
LIMNO_DOC	HOR0506L3	Lake Hoare	HORLT1	13		12/27/2005	4			LIMNO_DOC_0506.csv	70.1358
LIMNO_DOC	HOR0506L3	Lake Hoare	HORLT1	13		12/27/2005	5	4.17	0.35	LIMNO_DOC_0506.csv	69.1358
LIMNO_DOC	HOR0506L3	Lake Hoare	HORLT1	13		12/27/2005	6			LIMNO_DOC_0506.csv	68.1358
LIMNO_DOC	HOR0506L3	Lake Hoare	HORLT1	13		12/27/2005	8	2.21	0.18	LIMNO_DOC_0506.csv	66.1358
LIMNO_DOC	HOR0506L3	Lake Hoare	HORLT1	13		12/27/2005	10	2.15	0.18	LIMNO_DOC_0506.csv	64.1358
LIMNO_DOC	HOR0506L3	Lake Hoare	HORLT1	13		12/27/2005	12	2.1	0.17	LIMNO_DOC_0506.csv	62.1358
LIMNO_DOC	HOR0506L3	Lake Hoare	HORLT1	13		12/27/2005	27.7	0.98	0.08	LIMNO_DOC_0506.csv	46.4358
LIMNO_DOC	HOR0506L3	Lake Hoare	HORLT1	13		12/27/2005	16	1.93	0.16	LIMNO_DOC_0506.csv	58.1358
LIMNO_DOC	HOR0506L3	Lake Hoare	HORLT1	13		12/27/2005	18	2.03	0.17	LIMNO_DOC_0506.csv	56.1358
LIMNO_DOC	HOR0506L3	Lake Hoare	HORLT1	13		12/27/2005	20	1.66	0.14	LIMNO_DOC_0506.csv	54.1358
LIMNO_DOC	HOR0506L3	Lake Hoare	HORLT1	13		12/27/2005	22	1.65	0.14	LIMNO_DOC_0506.csv	52.1358
LIMNO_DOC	HOR0506L3	Lake Hoare	HORLT1	13		12/27/2005	25	1.38	0.11	LIMNO_DOC_0506.csv	49.1358
LIMNO_DOC	HOR0506L3	Lake Hoare	HORLT1	13		12/27/2005	14	1.53	0.13	LIMNO_DOC_0506.csv	60.1358
LIMNO_DOC	EB0506L3	East Lake Bonney	BONE30	13		12/28/2005	5	1.01	0.08	LIMNO_DOC_0506.csv	
LIMNO_DOC	EB0506L3	East Lake Bonney	BONE30	13		12/28/2005	6	0.96	0.08	LIMNO_DOC_0506.csv	
LIMNO_DOC	EB0506L3	East Lake Bonney	BONE30	13		12/28/2005	8	0.7	0.06	LIMNO_DOC_0506.csv	
LIMNO_DOC	EB0506L3	East Lake Bonney	BONE30	13		12/28/2005	10	0.86	0.07	LIMNO_DOC_0506.csv	
LIMNO_DOC	EB0506L3	East Lake Bonney	BONE30	13		12/28/2005	12	1.09	0.09	LIMNO_DOC_0506.csv	
LIMNO_DOC	EB0506L3	East Lake Bonney	BONE30	13		12/28/2005	13	3.05	0.25	LIMNO_DOC_0506.csv	
LIMNO_DOC	EB0506L3	East Lake Bonney	BONE30	13		12/28/2005	37	34.87	2.9	LIMNO_DOC_0506.csv	
LIMNO_DOC	EB0506L3	East Lake Bonney	BONE30	13		12/28/2005	18	5.07	0.42	LIMNO_DOC_0506.csv	
LIMNO_DOC	EB0506L3	East Lake Bonney	BONE30	13		12/28/2005	20	21.28	1.77	LIMNO_DOC_0506.csv	
LIMNO_DOC	EB0506L3	East Lake Bonney	BONE30	13		12/28/2005	22	21.95	1.83	LIMNO_DOC_0506.csv	
LIMNO_DOC	EB0506L3	East Lake Bonney	BONE30	13		12/28/2005	25	30.17	2.51	LIMNO_DOC_0506.csv	
