DATASET_CODE	LIMNO_RUN	LOCATION NAME	LOCATION CODE	SEASON	DATE_TIME	DEPTH (m)	PPR (ug C/L*d)	FILE NAME	DEPTH MASL
LIMNO_PPR	EB9495L3	East Lake Bonney	BONE30	2	12/17/1994	6	0.19	E30SUM94.XLS	
LIMNO_PPR	EB9495L3	East Lake Bonney	BONE30	2	12/17/1994	8	0.25	E30SUM94.XLS	
LIMNO_PPR	EB9495L3	East Lake Bonney	BONE30	2	12/17/1994	10	0.2	E30SUM94.XLS	
LIMNO_PPR	EB9495L3	East Lake Bonney	BONE30	2	12/17/1994	12	0.54	E30SUM94.XLS	
LIMNO_PPR	EB9495L3	East Lake Bonney	BONE30	2	12/17/1994	13	0.46	E30SUM94.XLS	
LIMNO_PPR	EB9495L3	East Lake Bonney	BONE30	2	12/17/1994	15	0.24	E30SUM94.XLS	
LIMNO_PPR	EB9495L3	East Lake Bonney	BONE30	2	12/17/1994	18	0.15	E30SUM94.XLS	
LIMNO_PPR	EB9495L3	East Lake Bonney	BONE30	2	12/17/1994	20	0	E30SUM94.XLS	
LIMNO_PPR	EB9495L3	East Lake Bonney	BONE30	2	12/17/1994	22	0	E30SUM94.XLS	
LIMNO_PPR	WB9495L3	West Lake Bonney	BONW20	2	12/19/1994	5	1.5	W20SUM94.XLS	
LIMNO_PPR	WB9495L3	West Lake Bonney	BONW20	2	12/19/1994	6	0.93	W20SUM94.XLS	
LIMNO_PPR	WB9495L3	West Lake Bonney	BONW20	2	12/19/1994	8	2	W20SUM94.XLS	
LIMNO_PPR	WB9495L3	West Lake Bonney	BONW20	2	12/19/1994	10	1.9	W20SUM94.XLS	
LIMNO_PPR	WB9495L3	West Lake Bonney	BONW20	2	12/19/1994	12	10.96	W20SUM94.XLS	
LIMNO_PPR	WB9495L3	West Lake Bonney	BONW20	2	12/19/1994	13	11.26	W20SUM94.XLS	
LIMNO_PPR	WB9495L3	West Lake Bonney	BONW20	2	12/19/1994	14	2.78	W20SUM94.XLS	
LIMNO_PPR	WB9495L3	West Lake Bonney	BONW20	2	12/19/1994	15	1.76	W20SUM94.XLS	
LIMNO_PPR	WB9495L3	West Lake Bonney	BONW20	2	12/19/1994	17	0.26	W20SUM94.XLS	
LIMNO_PPR	WB9495L3	West Lake Bonney	BONW20	2	12/19/1994	20	0.07	W20SUM94.XLS	
LIMNO_PPR	HOA9495L3	Lake Hoare	HORLT1	2	12/24/1994	5	0.62	HORSUM94.XLS	69.116
LIMNO_PPR	HOA9495L3	Lake Hoare	HORLT1	2	12/24/1994	6	0.47	HORSUM94.XLS	68.116
LIMNO_PPR	HOA9495L3	Lake Hoare	HORLT1	2	12/24/1994	8	0.22	HORSUM94.XLS	66.116
LIMNO_PPR	HOA9495L3	Lake Hoare	HORLT1	2	12/24/1994	10	0.16	HORSUM94.XLS	64.116
LIMNO_PPR	HOA9495L3	Lake Hoare	HORLT1	2	12/24/1994	12	0.12	HORSUM94.XLS	62.116
LIMNO_PPR	HOA9495L3	Lake Hoare	HORLT1	2	12/24/1994	14	0.06	HORSUM94.XLS	60.116
LIMNO_PPR	HOA9495L3	Lake Hoare	HORLT1	2	12/24/1994	16	0.01	HORSUM94.XLS	58.116
LIMNO_PPR	HOA9495L3	Lake Hoare	HORLT1	2	12/24/1994	18	0.02	HORSUM94.XLS	56.116
LIMNO_PPR	HOA9495L3	Lake Hoare	HORLT1	2	12/24/1994	20	0.02	HORSUM94.XLS	54.116
LIMNO_PPR	HOA9495L3	Lake Hoare	HORLT1	2	12/24/1994	22	0	HORSUM94.XLS	52.116
LIMNO_PPR	FRX9495L3	Lake Fryxell	FRXLT1	2	12/30/1994	5	5.06	FRXSUM94.XLS	12.52042464
LIMNO_PPR	FRX9495L3	Lake Fryxell	FRXLT1	2	12/30/1994	6	4.54	FRXSUM94.XLS	11.52042464
LIMNO_PPR	FRX9495L3	Lake Fryxell	FRXLT1	2	12/30/1994	7	3.45	FRXSUM94.XLS	10.52042464
LIMNO_PPR	FRX9495L3	Lake Fryxell	FRXLT1	2	12/30/1994	8	2.83	FRXSUM94.XLS	9.52042464
LIMNO_PPR	FRX9495L3	Lake Fryxell	FRXLT1	2	12/30/1994	9	0.88	FRXSUM94.XLS	8.52042464
LIMNO_PPR	FRX9495L3	Lake Fryxell	FRXLT1	2	12/30/1994	10	0.53	FRXSUM94.XLS	7.52042464
LIMNO_PPR	FRX9495L3	Lake Fryxell	FRXLT1	2	12/30/1994	11	0.17	FRXSUM94.XLS	6.52042464
LIMNO_PPR	FRX9495L3	Lake Fryxell	FRXLT1	2	12/30/1994	12	0.09	FRXSUM94.XLS	5.52042464
LIMNO_PPR	EB9495L4	East Lake Bonney	BONE30	2	1/10/1995	5	0.53	E30SUM94.XLS	
LIMNO_PPR	EB9495L4	East Lake Bonney	BONE30	2	1/10/1995	6	0.61	E30SUM94.XLS	
LIMNO_PPR	EB9495L4	East Lake Bonney	BONE30	2	1/10/1995	8	1.12	E30SUM94.XLS	
LIMNO_PPR	EB9495L4	East Lake Bonney	BONE30	2	1/10/1995	10	1.14	E30SUM94.XLS	
LIMNO_PPR	EB9495L4	East Lake Bonney	BONE30	2	1/10/1995	12	2.18	E30SUM94.XLS	
LIMNO_PPR	EB9495L4	East Lake Bonney	BONE30	2	1/10/1995	13	1.55	E30SUM94.XLS	
LIMNO_PPR	EB9495L4	East Lake Bonney	BONE30	2	1/10/1995	15	0.8	E30SUM94.XLS	
LIMNO_PPR	EB9495L4	East Lake Bonney	BONE30	2	1/10/1995	18	0.66	E30SUM94.XLS	
LIMNO_PPR	EB9495L4	East Lake Bonney	BONE30	2	1/10/1995	20	0.13	E30SUM94.XLS	
LIMNO_PPR	EB9495L4	East Lake Bonney	BONE30	2	1/10/1995	22	0	E30SUM94.XLS	
LIMNO_PPR	WB9495L4	West Lake Bonney	BONW20	2	1/12/1995	5	1.27	W20SUM94.XLS	
LIMNO_PPR	WB9495L4	West Lake Bonney	BONW20	2	1/12/1995	6	1.48	W20SUM94.XLS	
LIMNO_PPR	WB9495L4	West Lake Bonney	BONW20	2	1/12/1995	8	1.75	W20SUM94.XLS	
LIMNO_PPR	WB9495L4	West Lake Bonney	BONW20	2	1/12/1995	10	2.24	W20SUM94.XLS	
LIMNO_PPR	WB9495L4	West Lake Bonney	BONW20	2	1/12/1995	12	6.29	W20SUM94.XLS	
LIMNO_PPR	WB9495L4	West Lake Bonney	BONW20	2	1/12/1995	13	6.25	W20SUM94.XLS	
LIMNO_PPR	WB9495L4	West Lake Bonney	BONW20	2	1/12/1995	14	3.6	W20SUM94.XLS	
LIMNO_PPR	WB9495L4	West Lake Bonney	BONW20	2	1/12/1995	15	1.59	W20SUM94.XLS	
LIMNO_PPR	WB9495L4	West Lake Bonney	BONW20	2	1/12/1995	17	0	W20SUM94.XLS	
LIMNO_PPR	WB9495L4	West Lake Bonney	BONW20	2	1/12/1995	20	0	W20SUM94.XLS	
LIMNO_PPR	FRX9495L4	Lake Fryxell	FRXLT1	2	1/17/1995	5	3.79	FRXSUM94.XLS	12.49
LIMNO_PPR	FRX9495L4	Lake Fryxell	FRXLT1	2	1/17/1995	6	3.09	FRXSUM94.XLS	11.49
LIMNO_PPR	FRX9495L4	Lake Fryxell	FRXLT1	2	1/17/1995	7	2.5	FRXSUM94.XLS	10.49
LIMNO_PPR	FRX9495L4	Lake Fryxell	FRXLT1	2	1/17/1995	8	1.15	FRXSUM94.XLS	9.49
LIMNO_PPR	FRX9495L4	Lake Fryxell	FRXLT1	2	1/17/1995	9	0.5	FRXSUM94.XLS	8.49
LIMNO_PPR	FRX9495L4	Lake Fryxell	FRXLT1	2	1/17/1995	10	0.08	FRXSUM94.XLS	7.49
LIMNO_PPR	FRX9495L4	Lake Fryxell	FRXLT1	2	1/17/1995	11	0	FRXSUM94.XLS	6.49
LIMNO_PPR	FRX9495L4	Lake Fryxell	FRXLT1	2	1/17/1995	12	0	FRXSUM94.XLS	5.49
LIMNO_PPR	HOA9495L4	Lake Hoare	HORLT1	2	1/20/1995	5	2.13	HORSUM94.XLS	69.097
LIMNO_PPR	HOA9495L4	Lake Hoare	HORLT1	2	1/20/1995	6	1.29	HORSUM94.XLS	68.097
LIMNO_PPR	HOA9495L4	Lake Hoare	HORLT1	2	1/20/1995	8	0.59	HORSUM94.XLS	66.097
LIMNO_PPR	HOA9495L4	Lake Hoare	HORLT1	2	1/20/1995	10	0.4	HORSUM94.XLS	64.097
LIMNO_PPR	HOA9495L4	Lake Hoare	HORLT1	2	1/20/1995	12	0.28	HORSUM94.XLS	62.097
LIMNO_PPR	HOA9495L4	Lake Hoare	HORLT1	2	1/20/1995	14	0.15	HORSUM94.XLS	60.097
LIMNO_PPR	HOA9495L4	Lake Hoare	HORLT1	2	1/20/1995	16	0.06	HORSUM94.XLS	58.097
LIMNO_PPR	HOA9495L4	Lake Hoare	HORLT1	2	1/20/1995	18	0.02	HORSUM94.XLS	56.097
LIMNO_PPR	HOA9495L4	Lake Hoare	HORLT1	2	1/20/1995	20	0.36	HORSUM94.XLS	54.097
LIMNO_PPR	HOA9495L4	Lake Hoare	HORLT1	2	1/20/1995	22	0.05	HORSUM94.XLS	52.097
LIMNO_PPR	HOA9596L1	Lake Hoare	HORLT1	3	9/7/1995	4.5	0.013	PPR9596txt.txt	69.532
LIMNO_PPR	HOA9596L1	Lake Hoare	HORLT1	3	9/7/1995	5	0.068	PPR9596txt.txt	69.032
LIMNO_PPR	HOA9596L1	Lake Hoare	HORLT1	3	9/7/1995	6	0.013	PPR9596txt.txt	68.032
LIMNO_PPR	HOA9596L1	Lake Hoare	HORLT1	3	9/7/1995	8	0	PPR9596txt.txt	66.032
LIMNO_PPR	HOA9596L1	Lake Hoare	HORLT1	3	9/7/1995	10	0.005	PPR9596txt.txt	64.032
LIMNO_PPR	HOA9596L1	Lake Hoare	HORLT1	3	9/7/1995	12	0.003	PPR9596txt.txt	62.032
LIMNO_PPR	HOA9596L1	Lake Hoare	HORLT1	3	9/7/1995	14	0.015	PPR9596txt.txt	60.032
LIMNO_PPR	HOA9596L1	Lake Hoare	HORLT1	3	9/7/1995	16	0.022	PPR9596txt.txt	58.032
LIMNO_PPR	HOA9596L1	Lake Hoare	HORLT1	3	9/7/1995	18	0.004	PPR9596txt.txt	56.032
LIMNO_PPR	HOA9596L1	Lake Hoare	HORLT1	3	9/7/1995	20	0.012	PPR9596txt.txt	54.032
LIMNO_PPR	HOA9596L1	Lake Hoare	HORLT1	3	9/7/1995	22	0	PPR9596txt.txt	52.032
LIMNO_PPR	FRX9596L1	Lake Fryxell	FRXLT1	3	9/14/1995	4.5	0.034	PPR9596txt.txt	12.8
LIMNO_PPR	FRX9596L1	Lake Fryxell	FRXLT1	3	9/14/1995	5	0.046	PPR9596txt.txt	12.3
LIMNO_PPR	FRX9596L1	Lake Fryxell	FRXLT1	3	9/14/1995	6	0.021	PPR9596txt.txt	11.3
LIMNO_PPR	FRX9596L1	Lake Fryxell	FRXLT1	3	9/14/1995	7	0	PPR9596txt.txt	10.3
LIMNO_PPR	FRX9596L1	Lake Fryxell	FRXLT1	3	9/14/1995	8	0.015	PPR9596txt.txt	9.3
LIMNO_PPR	FRX9596L1	Lake Fryxell	FRXLT1	3	9/14/1995	9	0	PPR9596txt.txt	8.3
LIMNO_PPR	FRX9596L1	Lake Fryxell	FRXLT1	3	9/14/1995	10	0.16	PPR9596txt.txt	7.3
LIMNO_PPR	FRX9596L1	Lake Fryxell	FRXLT1	3	9/14/1995	11	0.385	PPR9596txt.txt	6.3
LIMNO_PPR	FRX9596L1	Lake Fryxell	FRXLT1	3	9/14/1995	12	0	PPR9596txt.txt	5.3
LIMNO_PPR	HOA9596L1.5	Lake Hoare	HORLT1	3	9/14/1995	4.5	0	PPR9596txt.txt	69.533
LIMNO_PPR	HOA9596L1.5	Lake Hoare	HORLT1	3	9/14/1995	5	0.008	PPR9596txt.txt	69.033
LIMNO_PPR	HOA9596L1.5	Lake Hoare	HORLT1	3	9/14/1995	6	0	PPR9596txt.txt	68.033
LIMNO_PPR	HOA9596L1.5	Lake Hoare	HORLT1	3	9/14/1995	8	0.002	PPR9596txt.txt	66.033
LIMNO_PPR	HOA9596L1.5	Lake Hoare	HORLT1	3	9/14/1995	10	0	PPR9596txt.txt	64.033
LIMNO_PPR	HOA9596L1.5	Lake Hoare	HORLT1	3	9/14/1995	12	0	PPR9596txt.txt	62.033
LIMNO_PPR	HOA9596L1.5	Lake Hoare	HORLT1	3	9/14/1995	14	0	PPR9596txt.txt	60.033
LIMNO_PPR	HOA9596L1.5	Lake Hoare	HORLT1	3	9/14/1995	16	0	PPR9596txt.txt	58.033
LIMNO_PPR	HOA9596L1.5	Lake Hoare	HORLT1	3	9/14/1995	18	0	PPR9596txt.txt	56.033
LIMNO_PPR	HOA9596L1.5	Lake Hoare	HORLT1	3	9/14/1995	20	0.01	PPR9596txt.txt	54.033
LIMNO_PPR	EB9596L1	East Lake Bonney	BONE30	3	9/19/1995	4.3	0.236	PPR9596txt.txt	
LIMNO_PPR	EB9596L1	East Lake Bonney	BONE30	3	9/19/1995	5	0.385	PPR9596txt.txt	
LIMNO_PPR	EB9596L1	East Lake Bonney	BONE30	3	9/19/1995	6	0.268	PPR9596txt.txt	
LIMNO_PPR	EB9596L1	East Lake Bonney	BONE30	3	9/19/1995	8	0.165	PPR9596txt.txt	
LIMNO_PPR	EB9596L1	East Lake Bonney	BONE30	3	9/19/1995	10	0.1	PPR9596txt.txt	
LIMNO_PPR	EB9596L1	East Lake Bonney	BONE30	3	9/19/1995	12	0.136	PPR9596txt.txt	
LIMNO_PPR	EB9596L1	East Lake Bonney	BONE30	3	9/19/1995	13	0.09	PPR9596txt.txt	
LIMNO_PPR	EB9596L1	East Lake Bonney	BONE30	3	9/19/1995	15	0.024	PPR9596txt.txt	
LIMNO_PPR	EB9596L1	East Lake Bonney	BONE30	3	9/19/1995	18	0.126	PPR9596txt.txt	
LIMNO_PPR	EB9596L1	East Lake Bonney	BONE30	3	9/19/1995	20	0	PPR9596txt.txt	
LIMNO_PPR	EB9596L1	East Lake Bonney	BONE30	3	9/19/1995	22	0.013	PPR9596txt.txt	
LIMNO_PPR	WB9596L1	West Lake Bonney	BONW20	3	9/21/1995	4.5	0.421	PPR9596txt.txt	
LIMNO_PPR	WB9596L1	West Lake Bonney	BONW20	3	9/21/1995	5	0.309	PPR9596txt.txt	
LIMNO_PPR	WB9596L1	West Lake Bonney	BONW20	3	9/21/1995	6	0.497	PPR9596txt.txt	
LIMNO_PPR	WB9596L1	West Lake Bonney	BONW20	3	9/21/1995	8	0.352	PPR9596txt.txt	
LIMNO_PPR	WB9596L1	West Lake Bonney	BONW20	3	9/21/1995	10	0.315	PPR9596txt.txt	
LIMNO_PPR	WB9596L1	West Lake Bonney	BONW20	3	9/21/1995	12	0.506	PPR9596txt.txt	
LIMNO_PPR	WB9596L1	West Lake Bonney	BONW20	3	9/21/1995	13	0.254	PPR9596txt.txt	
LIMNO_PPR	WB9596L1	West Lake Bonney	BONW20	3	9/21/1995	14	0.109	PPR9596txt.txt	
LIMNO_PPR	WB9596L1	West Lake Bonney	BONW20	3	9/21/1995	15	0.01	PPR9596txt.txt	
LIMNO_PPR	WB9596L1	West Lake Bonney	BONW20	3	9/21/1995	17	0	PPR9596txt.txt	
LIMNO_PPR	WB9596L1	West Lake Bonney	BONW20	3	9/21/1995	20	0.066	PPR9596txt.txt	
LIMNO_PPR	HOA9596L2	Lake Hoare	HORLT1	3	9/25/1995	4.5	0	PPR9596txt.txt	69.523
LIMNO_PPR	HOA9596L2	Lake Hoare	HORLT1	3	9/25/1995	5	0.019	PPR9596txt.txt	69.023
LIMNO_PPR	HOA9596L2	Lake Hoare	HORLT1	3	9/25/1995	6	0.005	PPR9596txt.txt	68.023
LIMNO_PPR	HOA9596L2	Lake Hoare	HORLT1	3	9/25/1995	8	0	PPR9596txt.txt	66.023
LIMNO_PPR	HOA9596L2	Lake Hoare	HORLT1	3	9/25/1995	10	0	PPR9596txt.txt	64.023
LIMNO_PPR	HOA9596L2	Lake Hoare	HORLT1	3	9/25/1995	12	0	PPR9596txt.txt	62.023
LIMNO_PPR	HOA9596L2	Lake Hoare	HORLT1	3	9/25/1995	14	0.006	PPR9596txt.txt	60.023
LIMNO_PPR	HOA9596L2	Lake Hoare	HORLT1	3	9/25/1995	16	0	PPR9596txt.txt	58.023
LIMNO_PPR	HOA9596L2	Lake Hoare	HORLT1	3	9/25/1995	18	0	PPR9596txt.txt	56.023
LIMNO_PPR	HOA9596L2	Lake Hoare	HORLT1	3	9/25/1995	20	0	PPR9596txt.txt	54.023
LIMNO_PPR	HOA9596L2	Lake Hoare	HORLT1	3	9/25/1995	22	0.011	PPR9596txt.txt	52.023
LIMNO_PPR	FRX9596L2	Lake Fryxell	FRXLT1	3	9/28/1995	4.5	1.523	PPR9596txt.txt	12.82
LIMNO_PPR	FRX9596L2	Lake Fryxell	FRXLT1	3	9/28/1995	5	0.764	PPR9596txt.txt	12.32
LIMNO_PPR	FRX9596L2	Lake Fryxell	FRXLT1	3	9/28/1995	6	0.548	PPR9596txt.txt	11.32
LIMNO_PPR	FRX9596L2	Lake Fryxell	FRXLT1	3	9/28/1995	7	0.196	PPR9596txt.txt	10.32
LIMNO_PPR	FRX9596L2	Lake Fryxell	FRXLT1	3	9/28/1995	8	0.033	PPR9596txt.txt	9.32
LIMNO_PPR	FRX9596L2	Lake Fryxell	FRXLT1	3	9/28/1995	9	0.014	PPR9596txt.txt	8.32
LIMNO_PPR	FRX9596L2	Lake Fryxell	FRXLT1	3	9/28/1995	10	0.081	PPR9596txt.txt	7.32
LIMNO_PPR	FRX9596L2	Lake Fryxell	FRXLT1	3	9/28/1995	11	0.025	PPR9596txt.txt	6.32
LIMNO_PPR	FRX9596L2	Lake Fryxell	FRXLT1	3	9/28/1995	12	0	PPR9596txt.txt	5.32
LIMNO_PPR	WB9596L2	West Lake Bonney	BONW20	3	10/4/1995	4.5	0.844	PPR9596txt.txt	
LIMNO_PPR	WB9596L2	West Lake Bonney	BONW20	3	10/4/1995	5	0.567	PPR9596txt.txt	
LIMNO_PPR	WB9596L2	West Lake Bonney	BONW20	3	10/4/1995	6	0.548	PPR9596txt.txt	
LIMNO_PPR	WB9596L2	West Lake Bonney	BONW20	3	10/4/1995	8	0.405	PPR9596txt.txt	
LIMNO_PPR	WB9596L2	West Lake Bonney	BONW20	3	10/4/1995	10	0.454	PPR9596txt.txt	
LIMNO_PPR	WB9596L2	West Lake Bonney	BONW20	3	10/4/1995	12	1.287	PPR9596txt.txt	
LIMNO_PPR	WB9596L2	West Lake Bonney	BONW20	3	10/4/1995	13	0.68	PPR9596txt.txt	
LIMNO_PPR	WB9596L2	West Lake Bonney	BONW20	3	10/4/1995	14	0.284	PPR9596txt.txt	
LIMNO_PPR	WB9596L2	West Lake Bonney	BONW20	3	10/4/1995	15	0	PPR9596txt.txt	
LIMNO_PPR	WB9596L2	West Lake Bonney	BONW20	3	10/4/1995	17	0	PPR9596txt.txt	
LIMNO_PPR	WB9596L2	West Lake Bonney	BONW20	3	10/4/1995	20	0.048	PPR9596txt.txt	
LIMNO_PPR	EB9596L2	East Lake Bonney	BONE30	3	10/6/1995	4.5	0.54	PPR9596txt.txt	
LIMNO_PPR	EB9596L2	East Lake Bonney	BONE30	3	10/6/1995	5	0.669	PPR9596txt.txt	
LIMNO_PPR	EB9596L2	East Lake Bonney	BONE30	3	10/6/1995	6	0.645	PPR9596txt.txt	
LIMNO_PPR	EB9596L2	East Lake Bonney	BONE30	3	10/6/1995	8	0.455	PPR9596txt.txt	
LIMNO_PPR	EB9596L2	East Lake Bonney	BONE30	3	10/6/1995	10	0.557	PPR9596txt.txt	
LIMNO_PPR	EB9596L2	East Lake Bonney	BONE30	3	10/6/1995	12	0.481	PPR9596txt.txt	
LIMNO_PPR	EB9596L2	East Lake Bonney	BONE30	3	10/6/1995	13	0.286	PPR9596txt.txt	
LIMNO_PPR	EB9596L2	East Lake Bonney	BONE30	3	10/6/1995	15	0.105	PPR9596txt.txt	
LIMNO_PPR	EB9596L2	East Lake Bonney	BONE30	3	10/6/1995	18	0.001	PPR9596txt.txt	
LIMNO_PPR	EB9596L2	East Lake Bonney	BONE30	3	10/6/1995	20	0	PPR9596txt.txt	
LIMNO_PPR	EB9596L2	East Lake Bonney	BONE30	3	10/6/1995	22	0.111	PPR9596txt.txt	
LIMNO_PPR	HOA9596L3	Lake Hoare	HORLT1	3	10/10/1995	4.5	0.023	PPR9596txt.txt	69.516
LIMNO_PPR	HOA9596L3	Lake Hoare	HORLT1	3	10/10/1995	5	0.01	PPR9596txt.txt	69.016
LIMNO_PPR	HOA9596L3	Lake Hoare	HORLT1	3	10/10/1995	6	0.013	PPR9596txt.txt	68.016
LIMNO_PPR	HOA9596L3	Lake Hoare	HORLT1	3	10/10/1995	8	0.014	PPR9596txt.txt	66.016
LIMNO_PPR	HOA9596L3	Lake Hoare	HORLT1	3	10/10/1995	10	0.004	PPR9596txt.txt	64.016
LIMNO_PPR	HOA9596L3	Lake Hoare	HORLT1	3	10/10/1995	12	0	PPR9596txt.txt	62.016
LIMNO_PPR	HOA9596L3	Lake Hoare	HORLT1	3	10/10/1995	14	0	PPR9596txt.txt	60.016
LIMNO_PPR	HOA9596L3	Lake Hoare	HORLT1	3	10/10/1995	16	0	PPR9596txt.txt	58.016
LIMNO_PPR	HOA9596L3	Lake Hoare	HORLT1	3	10/10/1995	18	0	PPR9596txt.txt	56.016
LIMNO_PPR	HOA9596L3	Lake Hoare	HORLT1	3	10/10/1995	20	0.009	PPR9596txt.txt	54.016
LIMNO_PPR	HOA9596L3	Lake Hoare	HORLT1	3	10/10/1995	22	0	PPR9596txt.txt	52.016
LIMNO_PPR	FRX9596L3	Lake Fryxell	FRXLT1	3	10/14/1995	4.5	0.987	PPR9596txt.txt	12.82
LIMNO_PPR	FRX9596L3	Lake Fryxell	FRXLT1	3	10/14/1995	5	0	PPR9596txt.txt	12.32
LIMNO_PPR	FRX9596L3	Lake Fryxell	FRXLT1	3	10/14/1995	6	0	PPR9596txt.txt	11.32
LIMNO_PPR	FRX9596L3	Lake Fryxell	FRXLT1	3	10/14/1995	7	0	PPR9596txt.txt	10.32
LIMNO_PPR	FRX9596L3	Lake Fryxell	FRXLT1	3	10/14/1995	8	0	PPR9596txt.txt	9.32
LIMNO_PPR	FRX9596L3	Lake Fryxell	FRXLT1	3	10/14/1995	9	0.012	PPR9596txt.txt	8.32
LIMNO_PPR	FRX9596L3	Lake Fryxell	FRXLT1	3	10/14/1995	10	0	PPR9596txt.txt	7.32
LIMNO_PPR	EB9596L3	East Lake Bonney	BONE30	3	10/17/1995	4.5	0.805	PPR9596txt.txt	
LIMNO_PPR	EB9596L3	East Lake Bonney	BONE30	3	10/17/1995	5	0.838	PPR9596txt.txt	
LIMNO_PPR	EB9596L3	East Lake Bonney	BONE30	3	10/17/1995	6	0.96	PPR9596txt.txt	
LIMNO_PPR	EB9596L3	East Lake Bonney	BONE30	3	10/17/1995	8	0.88	PPR9596txt.txt	
LIMNO_PPR	EB9596L3	East Lake Bonney	BONE30	3	10/17/1995	10	0.553	PPR9596txt.txt	
LIMNO_PPR	EB9596L3	East Lake Bonney	BONE30	3	10/17/1995	12	1.153	PPR9596txt.txt	
LIMNO_PPR	EB9596L3	East Lake Bonney	BONE30	3	10/17/1995	13	0	PPR9596txt.txt	
LIMNO_PPR	EB9596L3	East Lake Bonney	BONE30	3	10/17/1995	15	1.107	PPR9596txt.txt	
LIMNO_PPR	EB9596L3	East Lake Bonney	BONE30	3	10/17/1995	18	0	PPR9596txt.txt	
LIMNO_PPR	EB9596L3	East Lake Bonney	BONE30	3	10/17/1995	20	0.557	PPR9596txt.txt	
LIMNO_PPR	EB9596L3	East Lake Bonney	BONE30	3	10/17/1995	22	0	PPR9596txt.txt	
LIMNO_PPR	WB9596L3	West Lake Bonney	BONW20	3	10/19/1995	4.5	0.689	PPR9596txt.txt	
LIMNO_PPR	WB9596L3	West Lake Bonney	BONW20	3	10/19/1995	5	0.675	PPR9596txt.txt	
LIMNO_PPR	WB9596L3	West Lake Bonney	BONW20	3	10/19/1995	6	1.396	PPR9596txt.txt	
LIMNO_PPR	WB9596L3	West Lake Bonney	BONW20	3	10/19/1995	8	0.524	PPR9596txt.txt	
LIMNO_PPR	WB9596L3	West Lake Bonney	BONW20	3	10/19/1995	10	1.85	PPR9596txt.txt	
LIMNO_PPR	WB9596L3	West Lake Bonney	BONW20	3	10/19/1995	12	2.094	PPR9596txt.txt	
LIMNO_PPR	WB9596L3	West Lake Bonney	BONW20	3	10/19/1995	13	1.961	PPR9596txt.txt	
LIMNO_PPR	WB9596L3	West Lake Bonney	BONW20	3	10/19/1995	14	1.147	PPR9596txt.txt	
LIMNO_PPR	WB9596L3	West Lake Bonney	BONW20	3	10/19/1995	15	0.316	PPR9596txt.txt	
LIMNO_PPR	WB9596L3	West Lake Bonney	BONW20	3	10/19/1995	17	0.438	PPR9596txt.txt	
LIMNO_PPR	WB9596L3	West Lake Bonney	BONW20	3	10/19/1995	20	0	PPR9596txt.txt	
LIMNO_PPR	HOA9596L4	Lake Hoare	HORLT1	3	11/21/1995	4.5	0.147	PPR9596txt.txt	69.488
LIMNO_PPR	HOA9596L4	Lake Hoare	HORLT1	3	11/21/1995	5	0.067	PPR9596txt.txt	68.988
LIMNO_PPR	HOA9596L4	Lake Hoare	HORLT1	3	11/21/1995	6	0.027	PPR9596txt.txt	67.988
LIMNO_PPR	HOA9596L4	Lake Hoare	HORLT1	3	11/21/1995	8	0.019	PPR9596txt.txt	65.988
LIMNO_PPR	HOA9596L4	Lake Hoare	HORLT1	3	11/21/1995	10	0.009	PPR9596txt.txt	63.988
LIMNO_PPR	HOA9596L4	Lake Hoare	HORLT1	3	11/21/1995	12	0	PPR9596txt.txt	61.988
LIMNO_PPR	HOA9596L4	Lake Hoare	HORLT1	3	11/21/1995	14	0.003	PPR9596txt.txt	59.988
LIMNO_PPR	HOA9596L4	Lake Hoare	HORLT1	3	11/21/1995	16	0	PPR9596txt.txt	57.988
LIMNO_PPR	HOA9596L4	Lake Hoare	HORLT1	3	11/21/1995	18	0	PPR9596txt.txt	55.988
LIMNO_PPR	HOA9596L4	Lake Hoare	HORLT1	3	11/21/1995	20	0	PPR9596txt.txt	53.988
LIMNO_PPR	HOA9596L4	Lake Hoare	HORLT1	3	11/21/1995	22	0	PPR9596txt.txt	51.988
LIMNO_PPR	FRX9596L4	Lake Fryxell	FRXLT1	3	11/26/1995	4.5	0.449	PPR9596txt.txt	12.82841974
LIMNO_PPR	FRX9596L4	Lake Fryxell	FRXLT1	3	11/26/1995	5	0.946	PPR9596txt.txt	12.32841974
LIMNO_PPR	FRX9596L4	Lake Fryxell	FRXLT1	3	11/26/1995	6	1.752	PPR9596txt.txt	11.32841974
LIMNO_PPR	FRX9596L4	Lake Fryxell	FRXLT1	3	11/26/1995	7	1.036	PPR9596txt.txt	10.32841974
LIMNO_PPR	FRX9596L4	Lake Fryxell	FRXLT1	3	11/26/1995	8	0.45	PPR9596txt.txt	9.32841974
LIMNO_PPR	FRX9596L4	Lake Fryxell	FRXLT1	3	11/26/1995	9	0.227	PPR9596txt.txt	8.32841974
LIMNO_PPR	FRX9596L4	Lake Fryxell	FRXLT1	3	11/26/1995	10	0	PPR9596txt.txt	7.32841974
LIMNO_PPR	FRX9596L4	Lake Fryxell	FRXLT1	3	11/26/1995	11	0.184	PPR9596txt.txt	6.32841974
LIMNO_PPR	FRX9596L4	Lake Fryxell	FRXLT1	3	11/26/1995	12	0	PPR9596txt.txt	5.32841974
