studyName,Event Number,Year,Datetime GMT,Grid Line Intended,Grid Station Intended,Station Name,Bottle Number,Depth (m),DOC (µmol/L),Notes
LMG05-01,605,2005,1/29/2005 11:15,300,40,,1,630,37.21,
LMG05-01,605,2005,1/29/2005 11:15,300,40,,3,450,39.33,
LMG05-01,605,2005,1/29/2005 11:15,300,40,,7,200,37.36,
LMG05-01,605,2005,1/29/2005 11:15,300,40,,9,100,38.12,
LMG05-01,605,2005,1/29/2005 11:15,300,40,,11,64,38.53,
LMG05-01,605,2005,1/29/2005 11:15,300,40,,13,47,41.7,
LMG05-01,605,2005,1/29/2005 11:15,300,40,,15,26,43.66,
LMG05-01,605,2005,1/29/2005 11:15,300,40,,17,18,44.57,
LMG05-01,605,2005,1/29/2005 11:15,300,40,,19,9,47.86,
LMG05-01,605,2005,1/29/2005 11:15,300,40,,23,0,48.29,
LMG05-01,614,2005,1/30/2005 10:18,400,40,,1,151,42.06,
LMG05-01,614,2005,1/30/2005 10:18,400,40,,3,130,40.57,
LMG05-01,614,2005,1/30/2005 10:18,400,40,,5,110,41.09,
LMG05-01,614,2005,1/30/2005 10:18,400,40,,9,75,43.07,
LMG05-01,614,2005,1/30/2005 10:18,400,40,,13,51,49,
LMG05-01,614,2005,1/30/2005 10:18,400,40,,15,26,41.62,
LMG05-01,614,2005,1/30/2005 10:18,400,40,,17,18,41.53,
LMG05-01,614,2005,1/30/2005 10:18,400,40,,19,11,39.26,
LMG05-01,614,2005,1/30/2005 10:18,400,40,,23,0,42.13,
LMG06-01,6,2006,12/31/2005 14:28,600,40,,1,1300,41.53,
LMG06-01,6,2006,12/31/2005 14:28,600,40,,3,1000,44.05,
LMG06-01,6,2006,12/31/2005 14:28,600,40,,5,500,36.96,
LMG06-01,6,2006,12/31/2005 14:28,600,40,,7,250,42.43,
LMG06-01,6,2006,12/31/2005 14:28,600,40,,9,100,41.2,
LMG06-01,6,2006,12/31/2005 14:28,600,40,,11,75,42.61,
LMG06-01,6,2006,12/31/2005 14:28,600,40,,13,53,42.27,
LMG06-01,6,2006,12/31/2005 14:28,600,40,,15,21,43.8,
LMG06-01,6,2006,12/31/2005 14:28,600,40,,17,14,46.24,
LMG06-01,6,2006,12/31/2005 14:28,600,40,,19,7,45.43,
LMG06-01,6,2006,12/31/2005 14:28,600,40,,23,0,51.34,
LMG06-01,17,2006,12/31/2005 20:42,600,60,,1,200,40.75,
LMG06-01,17,2006,12/31/2005 20:42,600,60,,3,175,41.31,
LMG06-01,17,2006,12/31/2005 20:42,600,60,,5,150,49.42,
LMG06-01,17,2006,12/31/2005 20:42,600,60,,7,125,42,
LMG06-01,17,2006,12/31/2005 20:42,600,60,,9,100,42.59,
LMG06-01,17,2006,12/31/2005 20:42,600,60,,11,75,41.76,
LMG06-01,17,2006,12/31/2005 20:42,600,60,,13,46,44.68,
LMG06-01,17,2006,12/31/2005 20:42,600,60,,15,19,47.75,
LMG06-01,17,2006,12/31/2005 20:42,600,60,,19,8,45.81,
LMG06-01,17,2006,12/31/2005 20:42,600,60,,23,0,47.06,
LMG06-01,27,2006,12/31/2005 0:52,600,80,,1,500,42.5,
LMG06-01,27,2006,12/31/2005 0:52,600,80,,3,400,39.21,
LMG06-01,27,2006,12/31/2005 0:52,600,80,,5,300,41.11,
LMG06-01,27,2006,12/31/2005 0:52,600,80,,7,200,42.54,
LMG06-01,27,2006,12/31/2005 0:52,600,80,,9,100,42.7,
LMG06-01,27,2006,12/31/2005 0:52,600,80,,11,75,36.55,
LMG06-01,27,2006,12/31/2005 0:52,600,80,,13,53,41.71,
LMG06-01,27,2006,12/31/2005 0:52,600,80,,15,19,47.54,
LMG06-01,27,2006,12/31/2005 0:52,600,80,,19,8,49.08,
LMG06-01,27,2006,12/31/2005 0:52,600,80,,23,0,46.41,
LMG06-01,41,2006,12/31/2005 9:15,600,100,,1,600,42.36,
LMG06-01,41,2006,12/31/2005 9:15,600,100,,3,500,39.43,
LMG06-01,41,2006,12/31/2005 9:15,600,100,,5,400,38.38,
LMG06-01,41,2006,12/31/2005 9:15,600,100,,7,300,38.73,
LMG06-01,41,2006,12/31/2005 9:15,600,100,,9,200,40.29,
LMG06-01,41,2006,12/31/2005 9:15,600,100,,11,100,40.78,
LMG06-01,41,2006,12/31/2005 9:15,600,100,,13,50,42.43,
LMG06-01,41,2006,12/31/2005 9:15,600,100,,15,24,44.25,
LMG06-01,41,2006,12/31/2005 9:15,600,100,,17,17,53.34,
LMG06-01,41,2006,12/31/2005 9:15,600,100,,19,9,48.33,
LMG06-01,41,2006,12/31/2005 9:15,600,100,,23,0,49.48,
LMG06-01,54,2006,12/31/2005 14:20,600,120,,1,530,38.97,
LMG06-01,54,2006,12/31/2005 14:20,600,120,,3,400,41.28,
LMG06-01,54,2006,12/31/2005 14:20,600,120,,5,300,42.31,
LMG06-01,54,2006,12/31/2005 14:20,600,120,,7,200,38.6,
LMG06-01,54,2006,12/31/2005 14:20,600,120,,9,100,38.27,
LMG06-01,54,2006,12/31/2005 14:20,600,120,,11,50,43.28,
LMG06-01,54,2006,12/31/2005 14:20,600,120,,13,36,46.28,
LMG06-01,54,2006,12/31/2005 14:20,600,120,,15,18,46.18,
LMG06-01,54,2006,12/31/2005 14:20,600,120,,19,7,55.13,
LMG06-01,54,2006,12/31/2005 14:20,600,120,,23,0,48.68,
LMG06-01,60,2006,12/31/2005 16:57,600,140,,1,320,43.68,
LMG06-01,60,2006,12/31/2005 16:57,600,140,,3,250,39.91,
LMG06-01,60,2006,12/31/2005 16:57,600,140,,5,200,48.67,
LMG06-01,60,2006,12/31/2005 16:57,600,140,,7,150,43.37,
LMG06-01,60,2006,12/31/2005 16:57,600,140,,9,100,40.69,
LMG06-01,60,2006,12/31/2005 16:57,600,140,,11,75,40.63,
LMG06-01,60,2006,12/31/2005 16:57,600,140,,13,45,41.25,
LMG06-01,60,2006,12/31/2005 16:57,600,140,,15,17,45.1,
LMG06-01,60,2006,12/31/2005 16:57,600,140,,19,7,45.87,
LMG06-01,60,2006,12/31/2005 16:57,600,140,,23,0,48.01,
LMG06-01,70,2006,12/31/2005 22:18,600,160,,1,410,39.87,
LMG06-01,70,2006,12/31/2005 22:18,600,160,,3,300,41.15,
LMG06-01,70,2006,12/31/2005 22:18,600,160,,5,200,39.61,
LMG06-01,70,2006,12/31/2005 22:18,600,160,,7,150,39.18,
LMG06-01,70,2006,12/31/2005 22:18,600,160,,9,100,41.17,
LMG06-01,70,2006,12/31/2005 22:18,600,160,,11,75,39.25,
LMG06-01,70,2006,12/31/2005 22:18,600,160,,13,42,44.77,
LMG06-01,70,2006,12/31/2005 22:18,600,160,,15,20,47.03,
LMG06-01,70,2006,12/31/2005 22:18,600,160,,19,9,52.23,
LMG06-01,70,2006,12/31/2005 22:18,600,160,,23,0,48.14,
LMG06-01,85,2006,12/31/2005 9:12,600,180,,1,1700,38.23,
LMG06-01,85,2006,12/31/2005 9:12,600,180,,3,1000,40.84,
LMG06-01,85,2006,12/31/2005 9:12,600,180,,5,750,40.48,
LMG06-01,85,2006,12/31/2005 9:12,600,180,,7,500,43.53,
LMG06-01,85,2006,12/31/2005 9:12,600,180,,9,250,39.38,
LMG06-01,85,2006,12/31/2005 9:12,600,180,,11,100,45.23,
LMG06-01,85,2006,12/31/2005 9:12,600,180,,13,66,44.77,
LMG06-01,85,2006,12/31/2005 9:12,600,180,,15,29,50.59,
LMG06-01,85,2006,12/31/2005 9:12,600,180,,17,19,50.79,
LMG06-01,85,2006,12/31/2005 9:12,600,180,,19,8,51.9,
LMG06-01,85,2006,12/31/2005 9:12,600,180,,23,0,44.92,
LMG06-01,92,2006,12/31/2005 12:38,600,200,,1,3100,42.32,
LMG06-01,92,2006,12/31/2005 12:38,600,200,,3,200,39.11,
LMG06-01,92,2006,12/31/2005 12:38,600,200,,5,100,36.9,
LMG06-01,92,2006,12/31/2005 12:38,600,200,,7,500,37.88,
LMG06-01,92,2006,12/31/2005 12:38,600,200,,9,250,38.57,
LMG06-01,92,2006,12/31/2005 12:38,600,200,,11,100,41.96,
LMG06-01,92,2006,12/31/2005 12:38,600,200,,13,70,42.94,
LMG06-01,92,2006,12/31/2005 12:38,600,200,,15,34,46.68,
LMG06-01,92,2006,12/31/2005 12:38,600,200,,17,25,51.71,
LMG06-01,92,2006,12/31/2005 12:38,600,200,,19,13,48.87,
LMG06-01,92,2006,12/31/2005 12:38,600,200,,23,0,54.49,
LMG06-01,103,2006,12/31/2005 20:13,600,220,,1,3130,34.87,
LMG06-01,103,2006,12/31/2005 20:13,600,220,,3,200,36.1,
LMG06-01,103,2006,12/31/2005 20:13,600,220,,5,100,40.01,
LMG06-01,103,2006,12/31/2005 20:13,600,220,,7,500,41.17,
LMG06-01,103,2006,12/31/2005 20:13,600,220,,9,250,38.65,
LMG06-01,103,2006,12/31/2005 20:13,600,220,,11,100,40.58,
LMG06-01,103,2006,12/31/2005 20:13,600,220,,13,43,45.04,
LMG06-01,103,2006,12/31/2005 20:13,600,220,,15,23,43.72,
LMG06-01,103,2006,12/31/2005 20:13,600,220,,17,17,46.91,
LMG06-01,103,2006,12/31/2005 20:13,600,220,,19,7,46.02,
LMG06-01,103,2006,12/31/2005 20:13,600,220,,23,0,46.34,
LMG06-01,115,2006,12/31/2005 0:27,500,140,,1,360,39.42,
LMG06-01,115,2006,12/31/2005 0:27,500,140,,3,300,37.87,
LMG06-01,115,2006,12/31/2005 0:27,500,140,,5,250,37.21,
LMG06-01,115,2006,12/31/2005 0:27,500,140,,7,200,38.6,
LMG06-01,115,2006,12/31/2005 0:27,500,140,,9,100,38.97,
LMG06-01,115,2006,12/31/2005 0:27,500,140,,11,75,42.57,
LMG06-01,115,2006,12/31/2005 0:27,500,140,,13,47,39.68,
LMG06-01,115,2006,12/31/2005 0:27,500,140,,15,24,44.8,
LMG06-01,115,2006,12/31/2005 0:27,500,140,,17,18,47.32,
LMG06-01,115,2006,12/31/2005 0:27,500,140,,19,10,47.48,
LMG06-01,115,2006,12/31/2005 0:27,500,140,,23,0,49.75,
LMG06-01,124,2006,12/31/2005 9:53,500,220,,1,2000,38.51,
LMG06-01,124,2006,12/31/2005 9:53,500,220,,3,1500,37.71,
LMG06-01,124,2006,12/31/2005 9:53,500,220,,5,1000,35.89,
LMG06-01,124,2006,12/31/2005 9:53,500,220,,7,500,40.04,
LMG06-01,124,2006,12/31/2005 9:53,500,220,,9,250,39.88,
LMG06-01,124,2006,12/31/2005 9:53,500,220,,11,100,42.8,
LMG06-01,124,2006,12/31/2005 9:53,500,220,,13,61,-999,
LMG06-01,124,2006,12/31/2005 9:53,500,220,,15,31,46.83,
LMG06-01,124,2006,12/31/2005 9:53,500,220,,19,13,47.32,
LMG06-01,124,2006,12/31/2005 9:53,500,220,,23,0,48.96,
LMG06-01,130,2006,12/31/2005 13:29,500,200,,1,2700,40.82,
LMG06-01,130,2006,12/31/2005 13:29,500,200,,3,2000,38.89,
LMG06-01,130,2006,12/31/2005 13:29,500,200,,5,1000,41.04,
LMG06-01,130,2006,12/31/2005 13:29,500,200,,7,500,39.56,
LMG06-01,130,2006,12/31/2005 13:29,500,200,,9,250,39.28,
LMG06-01,130,2006,12/31/2005 13:29,500,200,,11,100,42.42,
LMG06-01,130,2006,12/31/2005 13:29,500,200,,13,46,40.98,
LMG06-01,130,2006,12/31/2005 13:29,500,200,,15,21,47.89,
LMG06-01,130,2006,12/31/2005 13:29,500,200,,19,8,47.95,
LMG06-01,130,2006,12/31/2005 13:29,500,200,,23,0,48.65,
LMG06-01,140,2006,12/31/2005 19:09,500,180,,1,410,38.27,
LMG06-01,140,2006,12/31/2005 19:09,500,180,,3,300,38.98,
LMG06-01,140,2006,12/31/2005 19:09,500,180,,5,200,37.84,
LMG06-01,140,2006,12/31/2005 19:09,500,180,,7,150,38.55,
LMG06-01,140,2006,12/31/2005 19:09,500,180,,9,100,44.62,
LMG06-01,140,2006,12/31/2005 19:09,500,180,,11,75,41.22,
LMG06-01,140,2006,12/31/2005 19:09,500,180,,13,57,42.48,
LMG06-01,140,2006,12/31/2005 19:09,500,180,,15,28,45.62,
LMG06-01,140,2006,12/31/2005 19:09,500,180,,19,14,46.49,
LMG06-01,140,2006,12/31/2005 19:09,500,180,,23,0,47.47,
LMG06-01,151,2006,12/31/2005 23:12,500,160,,1,314,46.15,
LMG06-01,151,2006,12/31/2005 23:12,500,160,,3,250,42.47,
LMG06-01,151,2006,12/31/2005 23:12,500,160,,5,200,40.03,
LMG06-01,151,2006,12/31/2005 23:12,500,160,,7,125,40.68,
LMG06-01,151,2006,12/31/2005 23:12,500,160,,9,75,40.07,
LMG06-01,151,2006,12/31/2005 23:12,500,160,,11,50,37.77,
LMG06-01,151,2006,12/31/2005 23:12,500,160,,13,34,43.76,
LMG06-01,151,2006,12/31/2005 23:12,500,160,,15,15,48.81,
LMG06-01,151,2006,12/31/2005 23:12,500,160,,19,6,48.23,
LMG06-01,151,2006,12/31/2005 23:12,500,160,,23,0,46.8,
LMG06-01,168,2006,12/31/2005 8:33,500,120,,1,680,39.22,
LMG06-01,168,2006,12/31/2005 8:33,500,120,,3,500,39.82,
LMG06-01,168,2006,12/31/2005 8:33,500,120,,5,350,41.37,
LMG06-01,168,2006,12/31/2005 8:33,500,120,,7,200,37.38,
LMG06-01,168,2006,12/31/2005 8:33,500,120,,9,100,39.47,
LMG06-01,168,2006,12/31/2005 8:33,500,120,,11,50,40.94,
LMG06-01,168,2006,12/31/2005 8:33,500,120,,13,36,45.34,
LMG06-01,168,2006,12/31/2005 8:33,500,120,,15,17,50.62,
LMG06-01,168,2006,12/31/2005 8:33,500,120,,19,7,50.47,
LMG06-01,168,2006,12/31/2005 8:33,500,120,,23,0,49.26,
LMG06-01,179,2006,12/31/2005 8:56,500,60,,1,270,41.33,
LMG06-01,179,2006,12/31/2005 8:56,500,60,,3,200,41.62,
LMG06-01,179,2006,12/31/2005 8:56,500,60,,5,150,41.07,
LMG06-01,179,2006,12/31/2005 8:56,500,60,,7,100,41.27,
LMG06-01,179,2006,12/31/2005 8:56,500,60,,9,75,45.86,
LMG06-01,179,2006,12/31/2005 8:56,500,60,,11,50,46.57,
LMG06-01,179,2006,12/31/2005 8:56,500,60,,13,24,43.97,
LMG06-01,179,2006,12/31/2005 8:56,500,60,,15,8,48.93,
LMG06-01,179,2006,12/31/2005 8:56,500,60,,23,0,52.56,
LMG06-01,185,2006,12/31/2005 15:41,550,0,,1,200,39.6,
LMG06-01,185,2006,12/31/2005 15:41,550,0,,3,150,42.24,
LMG06-01,185,2006,12/31/2005 15:41,550,0,,5,125,42.83,
LMG06-01,185,2006,12/31/2005 15:41,550,0,,7,100,39.75,
LMG06-01,185,2006,12/31/2005 15:41,550,0,,9,75,43.52,
LMG06-01,185,2006,12/31/2005 15:41,550,0,,11,50,40.45,
LMG06-01,185,2006,12/31/2005 15:41,550,0,,13,40,40.88,
LMG06-01,185,2006,12/31/2005 15:41,550,0,,15,17,45.32,
LMG06-01,185,2006,12/31/2005 15:41,550,0,,17,12,49.83,
LMG06-01,185,2006,12/31/2005 15:41,550,0,,23,0,49.14,
LMG06-01,192,2006,12/31/2005 21:28,585,10,,1,412,43.61,
LMG06-01,192,2006,12/31/2005 21:28,585,10,,3,300,38.66,
LMG06-01,192,2006,12/31/2005 21:28,585,10,,5,200,40.14,
LMG06-01,192,2006,12/31/2005 21:28,585,10,,7,150,40.67,
LMG06-01,192,2006,12/31/2005 21:28,585,10,,9,100,40.03,
LMG06-01,192,2006,12/31/2005 21:28,585,10,,11,75,44.6,
LMG06-01,192,2006,12/31/2005 21:28,585,10,,13,48,40.3,
LMG06-01,192,2006,12/31/2005 21:28,585,10,,15,22,43.25,
LMG06-01,192,2006,12/31/2005 21:28,585,10,,19,9,43.48,
LMG06-01,192,2006,12/31/2005 21:28,585,10,,23,0,43.39,
LMG06-01,278,2006,12/31/2005 10:08,500,80,,1,620,42.79,
LMG06-01,278,2006,12/31/2005 10:08,500,80,,3,450,42.27,
LMG06-01,278,2006,12/31/2005 10:08,500,80,,5,300,41.67,
LMG06-01,278,2006,12/31/2005 10:08,500,80,,7,200,42.54,
LMG06-01,278,2006,12/31/2005 10:08,500,80,,9,100,47.98,
LMG06-01,278,2006,12/31/2005 10:08,500,80,,11,75,41.53,
LMG06-01,278,2006,12/31/2005 10:08,500,80,,13,43,39.95,
LMG06-01,278,2006,12/31/2005 10:08,500,80,,15,20,48.59,
LMG06-01,278,2006,12/31/2005 10:08,500,80,,19,11,48.95,
LMG06-01,278,2006,12/31/2005 10:08,500,80,,23,0,51.05,
LMG06-01,288,2006,12/31/2005 14:26,500,100,,1,440,43.81,
LMG06-01,288,2006,12/31/2005 14:26,500,100,,3,300,38.93,
LMG06-01,288,2006,12/31/2005 14:26,500,100,,5,200,41.11,
LMG06-01,288,2006,12/31/2005 14:26,500,100,,7,150,41.44,
LMG06-01,288,2006,12/31/2005 14:26,500,100,,9,100,37.8,
LMG06-01,288,2006,12/31/2005 14:26,500,100,,11,50,40.59,
LMG06-01,288,2006,12/31/2005 14:26,500,100,,13,37,41.82,
LMG06-01,288,2006,12/31/2005 14:26,500,100,,17,13,49.54,
LMG06-01,288,2006,12/31/2005 14:26,500,100,,23,0,49.41,
LMG06-01,302,2006,12/31/2005 9:16,400,200,,1,2700,41.16,
LMG06-01,302,2006,12/31/2005 9:16,400,200,,3,2000,46.72,
LMG06-01,302,2006,12/31/2005 9:16,400,200,,5,1000,47.56,
LMG06-01,302,2006,12/31/2005 9:16,400,200,,7,500,54.37,
LMG06-01,302,2006,12/31/2005 9:16,400,200,,9,250,43.4,
LMG06-01,302,2006,12/31/2005 9:16,400,200,,11,100,45.64,
LMG06-01,302,2006,12/31/2005 9:16,400,200,,13,52,52.11,
LMG06-01,302,2006,12/31/2005 9:16,400,200,,15,33,46.24,
LMG06-01,302,2006,12/31/2005 9:16,400,200,,17,24,52.49,
LMG06-01,302,2006,12/31/2005 9:16,400,200,,19,13,48.12,
LMG06-01,302,2006,12/31/2005 9:16,400,200,,23,0,47.7,
LMG06-01,308,2006,12/31/2005 13:26,400,180,,1,2600,36.14,
LMG06-01,308,2006,12/31/2005 13:26,400,180,,3,1000,39.45,
LMG06-01,308,2006,12/31/2005 13:26,400,180,,5,500,39.06,
LMG06-01,308,2006,12/31/2005 13:26,400,180,,7,250,41.49,
LMG06-01,308,2006,12/31/2005 13:26,400,180,,9,100,42.09,
LMG06-01,308,2006,12/31/2005 13:26,400,180,,11,60,50.69,
LMG06-01,308,2006,12/31/2005 13:26,400,180,,13,50,41.9,
LMG06-01,308,2006,12/31/2005 13:26,400,180,,15,28,46.32,
LMG06-01,308,2006,12/31/2005 13:26,400,180,,17,21,53.06,
LMG06-01,308,2006,12/31/2005 13:26,400,180,,19,11,46.39,
LMG06-01,308,2006,12/31/2005 13:26,400,180,,23,0,46.44,
LMG06-01,319,2006,12/31/2005 19:49,400,160,,1,368,39.85,
LMG06-01,319,2006,12/31/2005 19:49,400,160,,3,300,37.58,
LMG06-01,319,2006,12/31/2005 19:49,400,160,,5,200,40.84,
LMG06-01,319,2006,12/31/2005 19:49,400,160,,7,150,38.68,
LMG06-01,319,2006,12/31/2005 19:49,400,160,,9,100,38.85,
LMG06-01,319,2006,12/31/2005 19:49,400,160,,11,75,40.37,
LMG06-01,319,2006,12/31/2005 19:49,400,160,,13,46,43.3,
LMG06-01,319,2006,12/31/2005 19:49,400,160,,15,26,48.73,
LMG06-01,319,2006,12/31/2005 19:49,400,160,,19,10.05,46.37,
LMG06-01,319,2006,12/31/2005 19:49,400,160,,23,0,49.28,
LMG06-01,325,2006,12/31/2005 22:05,400,140,,1,370,37.32,
LMG06-01,325,2006,12/31/2005 22:05,400,140,,3,300,38.23,
LMG06-01,325,2006,12/31/2005 22:05,400,140,,5,200,39.5,
LMG06-01,325,2006,12/31/2005 22:05,400,140,,7,150,38.82,
LMG06-01,325,2006,12/31/2005 22:05,400,140,,9,100,42.12,
LMG06-01,325,2006,12/31/2005 22:05,400,140,,11,75,38.32,
LMG06-01,325,2006,12/31/2005 22:05,400,140,,13,52,43.11,
LMG06-01,325,2006,12/31/2005 22:05,400,140,,15,22,45.16,
LMG06-01,325,2006,12/31/2005 22:05,400,140,,19,10,48.25,
LMG06-01,325,2006,12/31/2005 22:05,400,140,,23,0,44.35,
LMG06-01,343,2006,12/31/2005 10:31,400,120,,1,350,44.04,
LMG06-01,343,2006,12/31/2005 10:31,400,120,,3,275,39.2,
LMG06-01,343,2006,12/31/2005 10:31,400,120,,5,200,38.48,
LMG06-01,343,2006,12/31/2005 10:31,400,120,,7,150,41.6,
LMG06-01,343,2006,12/31/2005 10:31,400,120,,9,100,41.91,
LMG06-01,343,2006,12/31/2005 10:31,400,120,,11,50,40.52,
LMG06-01,343,2006,12/31/2005 10:31,400,120,,13,41,41.54,
LMG06-01,343,2006,12/31/2005 10:31,400,120,,15,21,49.23,
LMG06-01,343,2006,12/31/2005 10:31,400,120,,19,8,52.56,
LMG06-01,343,2006,12/31/2005 10:31,400,120,,23,0,49.19,
LMG06-01,350,2006,12/31/2005 12:44,400,100,,1,350,40.12,
LMG06-01,350,2006,12/31/2005 12:44,400,100,,3,250,39.02,
LMG06-01,350,2006,12/31/2005 12:44,400,100,,5,150,36.16,
LMG06-01,350,2006,12/31/2005 12:44,400,100,,7,100,43.15,
LMG06-01,350,2006,12/31/2005 12:44,400,100,,9,50,40.89,
LMG06-01,350,2006,12/31/2005 12:44,400,100,,11,30,38.98,
LMG06-01,350,2006,12/31/2005 12:44,400,100,,13,19,43.3,
LMG06-01,350,2006,12/31/2005 12:44,400,100,,15,10,45.65,
LMG06-01,350,2006,12/31/2005 12:44,400,100,,23,0,44.16,
LMG06-01,360,2006,12/31/2005 17:36,400,80,,1,330,38.97,
LMG06-01,360,2006,12/31/2005 17:36,400,80,,3,250,39.23,
LMG06-01,360,2006,12/31/2005 17:36,400,80,,5,150,40.11,
LMG06-01,360,2006,12/31/2005 17:36,400,80,,7,100,42.48,
LMG06-01,360,2006,12/31/2005 17:36,400,80,,9,50,42.21,
LMG06-01,360,2006,12/31/2005 17:36,400,80,,11,30,43.66,
LMG06-01,360,2006,12/31/2005 17:36,400,80,,13,20,45.91,
LMG06-01,360,2006,12/31/2005 17:36,400,80,,15,9,46.61,
LMG06-01,360,2006,12/31/2005 17:36,400,80,,23,0,45.26,
LMG06-01,370,2006,12/31/2005 22:33,400,60,,1,380,37.86,
LMG06-01,370,2006,12/31/2005 22:33,400,60,,3,300,42,
LMG06-01,370,2006,12/31/2005 22:33,400,60,,5,200,37.85,
LMG06-01,370,2006,12/31/2005 22:33,400,60,,7,100,39.32,
LMG06-01,370,2006,12/31/2005 22:33,400,60,,9,75,42.51,
LMG06-01,370,2006,12/31/2005 22:33,400,60,,11,50,41.46,
LMG06-01,370,2006,12/31/2005 22:33,400,60,,13,19,43.6,
LMG06-01,370,2006,12/31/2005 22:33,400,60,,15,10,46.61,
LMG06-01,370,2006,12/31/2005 22:33,400,60,,23,0,44.65,
LMG06-01,453,2006,12/31/2005 8:51,400,40,,1,181,39.57,
LMG06-01,453,2006,12/31/2005 8:51,400,40,,3,150,39.53,
LMG06-01,453,2006,12/31/2005 8:51,400,40,,5,125,40.6,
LMG06-01,453,2006,12/31/2005 8:51,400,40,,7,100,43.86,
LMG06-01,453,2006,12/31/2005 8:51,400,40,,9,75,41.22,
LMG06-01,453,2006,12/31/2005 8:51,400,40,,11,50,39.49,
LMG06-01,453,2006,12/31/2005 8:51,400,40,,13,25,39.08,
LMG06-01,453,2006,12/31/2005 8:51,400,40,,17,15,42.47,
LMG06-01,453,2006,12/31/2005 8:51,400,40,,23,0,42.86,
LMG06-01,458,2006,12/31/2005 16:02,300,40,,1,700,39.33,
LMG06-01,458,2006,12/31/2005 16:02,300,40,,3,500,40.33,
LMG06-01,458,2006,12/31/2005 16:02,300,40,,5,300,39.91,
LMG06-01,458,2006,12/31/2005 16:02,300,40,,7,200,40.17,
LMG06-01,458,2006,12/31/2005 16:02,300,40,,9,100,38.89,
LMG06-01,458,2006,12/31/2005 16:02,300,40,,11,50,40.05,
LMG06-01,458,2006,12/31/2005 16:02,300,40,,13,26,40.49,
LMG06-01,458,2006,12/31/2005 16:02,300,40,,15,14,46.86,
LMG06-01,458,2006,12/31/2005 16:02,300,40,,19,7,47.62,
LMG06-01,458,2006,12/31/2005 16:02,300,40,,23,0,43.98,
LMG06-01,469,2006,12/31/2005 20:51,300,60,,1,200,39.3,
LMG06-01,469,2006,12/31/2005 20:51,300,60,,3,150,39.18,
LMG06-01,469,2006,12/31/2005 20:51,300,60,,5,125,37.96,
LMG06-01,469,2006,12/31/2005 20:51,300,60,,7,100,37.35,
LMG06-01,469,2006,12/31/2005 20:51,300,60,,9,75,37.51,
LMG06-01,469,2006,12/31/2005 20:51,300,60,,11,50,38.85,
LMG06-01,469,2006,12/31/2005 20:51,300,60,,13,32,38.76,
LMG06-01,469,2006,12/31/2005 20:51,300,60,,15,17,45.95,
LMG06-01,469,2006,12/31/2005 20:51,300,60,,19,8,48.69,
LMG06-01,469,2006,12/31/2005 20:51,300,60,,23,0,45.41,
LMG06-01,476,2006,12/31/2005 23:19,300,80,,1,422,38.84,
LMG06-01,476,2006,12/31/2005 23:19,300,80,,3,300,38.18,
LMG06-01,476,2006,12/31/2005 23:19,300,80,,5,200,39.91,
LMG06-01,476,2006,12/31/2005 23:19,300,80,,7,100,40.4,
LMG06-01,476,2006,12/31/2005 23:19,300,80,,9,75,39.1,
LMG06-01,476,2006,12/31/2005 23:19,300,80,,11,50,39.58,
LMG06-01,476,2006,12/31/2005 23:19,300,80,,13,31,40.94,
LMG06-01,476,2006,12/31/2005 23:19,300,80,,15,15,46.44,
LMG06-01,476,2006,12/31/2005 23:19,300,80,,23,0,48.69,
LMG06-01,494,2006,12/31/2005 10:52,300,100,,1,490,38.4,
LMG06-01,494,2006,12/31/2005 10:52,300,100,,3,400,35.65,
LMG06-01,494,2006,12/31/2005 10:52,300,100,,5,300,38.48,
LMG06-01,494,2006,12/31/2005 10:52,300,100,,7,200,35.96,
LMG06-01,494,2006,12/31/2005 10:52,300,100,,9,100,40.57,
LMG06-01,494,2006,12/31/2005 10:52,300,100,,11,50,41.08,
LMG06-01,494,2006,12/31/2005 10:52,300,100,,13,31,40.26,
LMG06-01,494,2006,12/31/2005 10:52,300,100,,15,15,47.71,
LMG06-01,494,2006,12/31/2005 10:52,300,100,,19,7,47.4,
LMG06-01,494,2006,12/31/2005 10:52,300,100,,23,0,47.48,
LMG06-01,501,2006,12/31/2005 13:28,300,120,,1,480,39.11,
LMG06-01,501,2006,12/31/2005 13:28,300,120,,3,400,38.3,
LMG06-01,501,2006,12/31/2005 13:28,300,120,,5,300,38.62,
LMG06-01,501,2006,12/31/2005 13:28,300,120,,7,200,39.5,
LMG06-01,501,2006,12/31/2005 13:28,300,120,,9,100,38.26,
LMG06-01,501,2006,12/31/2005 13:28,300,120,,11,50,43.59,
LMG06-01,501,2006,12/31/2005 13:28,300,120,,13,33,41.34,
LMG06-01,501,2006,12/31/2005 13:28,300,120,,15,17,47.18,
LMG06-01,501,2006,12/31/2005 13:28,300,120,,19,8,43.34,
LMG06-01,501,2006,12/31/2005 13:28,300,120,,23,0,44.91,
LMG06-01,511,2006,12/31/2005 19:07,300,140,,1,526,38.87,
LMG06-01,511,2006,12/31/2005 19:07,300,140,,3,400,39.17,
LMG06-01,511,2006,12/31/2005 19:07,300,140,,5,300,38.13,
LMG06-01,511,2006,12/31/2005 19:07,300,140,,7,200,37.77,
LMG06-01,511,2006,12/31/2005 19:07,300,140,,9,100,37.85,
LMG06-01,511,2006,12/31/2005 19:07,300,140,,11,75,40.03,
